race_id,course,course_id,date,off_time,distance,race_class,type,age_band,prize,field_size,going,surface,horse_id,horse,age,sex,trainer,trainer_id,trainer_location,trainer_rtf,owner,owner_id,lbs,ofr,rpr,ts,jockey,jockey_id,last_run,form,current_odds,comment,spotlight,quotes,number,draw,past_results_flags,silk_url,dist_y,mean_speed_figure,last_speed_figure,best_speed_figure_at_distance,best_speed_figure_at_track,avg_finishing_position,avg_ovr_btn,avg_finishing_position_going,avg_ovr_button_on_going,best_speed_figure_on_course_going_distance,last_speed_figure_on_going_distance,jockey_win_percentage_at_distance,trainer_win_percentage_at_distance,horse_ae_at_distance,horse_win_percentage_at_distance,trainer_21_days_win_percentage,jockey_21_days_win_percentage,trainer_win_percentage_at_course,trainer_avg_ovr_btn_at_course,trainer_avg_finishing_position_at_course,benter_proba,ensemble_proba,predicted_winner,mlp_proba,rf_proba,xgboost_proba
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_21676249,Russian Virtue,8,gelding,David Thompson,trn_132597,"Bolam, Co Durham",60.0,Tony Livingston & Graeme McGregor,own_1410244,138,54,68,0,Dylan Hogan,jky_277860,74,49490,9,Dual C&D winner in 2023; not completely dismissed back here,"Six-time hurdles winner and twice successful over this C&D in 2023; modest effort at Carlisle (1m1f, soft) when last seen in June, but is 0-20 on Flat turf; not completely dismissed back here.","""[{\""date\"": \""2023-01-22\"", \""horse\"": \""Russian Virtue\"", \""horse_id\"": \""hrs_21676249\"", \""race\"": \""Top Odds Every Day With BetUK Handicap\"", \""race_id\"": \""rac_10811567\"", \""course\"": \""Newcastle (AW)\"", \""course_id\"": \""crs_35178\"", \""distance_f\"": \""10\"", \""distance_y\"": \""2242\"", \""quote\"": \""They put this extra meeting on and Russian Virtue has been a bit unlucky for us on the Flat, being placed plenty of times. So while the weather is not great for going hurdling we thought we'd give him a spin on the Flat and it's great that he's won a third race in a row. I hope he'll be one for the two-mile hurdle at the Northern Lights finals at Musselburgh. He may run at Sedgefield on Sunday and get him qualified - Rebecca Menzies, trainer.\""}]""",1,5,"""[\""CD\""]""",https://www.rp-assets.com/svg/1/6/5/352561.svg,2242,14.896579588006317,16.72759829888831,19.162902739994344,17.805619240104633,0.166666666666667,0.122699386503067,5.166666666666667,0.2424242424242424,17.48897437587921,17.805619240104633,0.11,0.04,1.04,0.17,10.45,9.84,8.96,0.130859375,6.208955223880597,0.16949046772718862,0.26222845577971005,0,0.008001051762673265,0.3757975652655143,0.32897576689720154
rac_11711128,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:00,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_48082594,Jazz Talking,3,filly,Laura Horsfall,trn_288261,"Towcester, Northants",,Friends United,own_1445636,129,53,56,50,Rowan Scott,jky_277695,203,855,11,Well held in three starts on AW last winter; off seven months; tongue-tie on,Huge prices and beaten upwards of 15l in three starts over 1m3f/1m4f on AW last winter; makes her handicap debut in a first-time tongue-tie after seven months off; only of interest if backed.,"""[]""",6,8,"""[]""",https://www.rp-assets.com/svg/9/0/4/361409.svg,2242,18.53490036467186,16.719657174453967,0,0,0.166666666666667,0.0568720379146919,5,0.0579710144927536,0,0,0.11,0.25,0,0,12.63,10.71,0,0,0,0.24529927034675494,0.30581651939856264,0,0.07469388831868765,0.3876415322814112,0.3451692759990692
rac_11711128,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:00,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_42943775,That Lucas Fella,3,gelding,Iain Jardine,trn_193644,"Carrutherstown, D'fries & G'way",33.0,A Branniff,own_1386452,128,52,64,32,Andrew Mullen,jky_243498,17,482249,6,"0-10, but twice runner-up in May including on Tapeta; cheekpieces on","0-10, but 1m4f may have stretched him at Hamilton 17 days ago and he could be given a chance on his runner-up finishes at Wolverhampton (8.6f, Tapeta) and Carlisle (1m1f, good to soft) in May; cheekpieces given a go.","""[]""",8,7,"""[]""",https://www.rp-assets.com/svg/3/1/6/346613.svg,2242,18.269011958162206,16.756244072083465,17.40198931999407,18.42355529861091,0.2,0.140845070422535,4.5,0.1568627450980392,0,17.40198931999407,0.13,0.06,0,0,12.5,9.38,7.14,0.2352941176470588,7.5,0.2952088753395822,0.3640530851065487,0,0.9999955781164384,0.3885282127239404,0.12743233144283295
rac_11711128,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:00,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_23568314,Storm Asset,6,gelding,Micky Hammond,trn_45180,"Middleham, N Yorks",36.0,Shane Gray,own_251156,129,46,62,40,Aiden Brookes(3),jky_302091,213,80544,15,Losing run up to 24 and makes his stable debut after seven months off; watch market,"Four of his five wins have come on the AW including one here (7f); losing run up to 24 and makes his stable debut after seven months off having changed hands for 1,000gns in February; market should reveal what is expected.","""[]""",7,9,"""[\""C\"", \""D\""]""",https://www.rp-assets.com/svg/9/8/7/62789.svg,2242,18.761296492973756,16.62479680803901,18.77960382989093,0,0.15625,0.116959064327485,5.294117647058823,0.1588785046728972,0,18.39289313803457,0,0.02,1.48,0.2,11.45,10.06,8.33,0.0882677454946671,6.5,0.658873067710875,0.469697568314994,0,0.0001369539968871772,0.38177935756417497,0.027942584827542305
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_38002335,Ravenswell,4,gelding,Paul Robson,trn_333207,"South Hazelrigg, Northumberland",25.0,P Robson,own_1186928,137,53,65,0,Cam Hardie,jky_278196,9,8782,3.75,0-13 but 2lb well in after recent narrow defeat at Carlisle; good chance,"Unplaced in four starts on the AW and 0-13 overall, but 2lb well in following his narrow defeat at Carlisle (1m3f, good to firm) nine days ago; good chance if repeating that form.","""[]""",2,9,"""[]""",https://www.rp-assets.com/svg/2/3/7/296732.svg,2242,18.13932375667326,17.75775245163,19.780639252129696,0,0.142857142857143,0.173611111111111,5.666666666666667,0.2352941176470588,0,18.197836951537766,0.06,0,0,0,9.3,10,12.5,0.1509433962264151,4.5,0.38815465416677314,0.4762001443025212,1,0.12007115932302666,0.5794480347587483,0.6955075263977051
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_44512769,Falaise Blanc,3,gelding,Katie Scott,trn_171504,"Galashiels, Scottish Borders",33.0,Katie Scott Racing Syndicate,own_1239116,123,46,65,0,Rowan Scott,jky_277695,20,760373,8.5,0-12; has run well here and placed in two of his last three starts on turf; each-way shout,"0-12, but has run well on a couple of occasions here and has been placed in two of his last three starts over 1m2f at Ayr (soft/good) including in blinkers last time; each-way claims.","""[]""",9,1,"""[]""",https://www.rp-assets.com/svg/9/7/7/309779.svg,2242,18.53270897163303,17.063535608471415,19.69246694227467,19.187080271841516,0.161290322580645,0.109289617486339,5.2,0.1298701298701298,0,18.71004511068222,0.11,0,0,0,10.5,10.71,0,0,0,0.2995975325313049,0.38354610662042865,0,0.27870030989854455,0.4562949312333388,0.5891896486282349
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_40165692,Daring Leader,4,gelding,Christopher Kellett,trn_118134,"Lathom, Lancs",33.0,David John Jones,own_1431856,130,46,66,0,Andrew Mullen,jky_243498,17,372831,3.75,Off the mark on his 17th start at Hamilton last time; holds stronger claims than most,"Mostly modest on the AW, but has put up some good performances on turf this year as when making it 17th-time lucky at Hamilton (1m, good) last time; only 1lb higher and holds stronger claims than most.","""[]""",6,4,"""[]""",https://www.rp-assets.com/svg/4/6/9/357964.svg,2242,18.47221966589675,17.03200350723367,19.505174998028373,18.90765801128715,0.238095238095238,0.161290322580645,8.2,0.0602409638554216,0,18.188429755209828,0.13,0,0,0,10,9.38,0,0,0,0.9049444998743117,0.7476620160213177,0,0.8195239595890711,0.6116554848808138,0.48431649804115295
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_35297388,Rampant,5,gelding,Patrick Morris,trn_128637,"Prescott, Merseyside",43.0,The Eden Storm Partnership,own_1390276,130,46,63,0,David Nolan,jky_42996,72,335436,7,Record over C&D reads 2434433 but is 0-21; another placing may be his best hope,Record over C&D reads 2434433 but is 0-21; returns from 72 days off and another placing may be his best hope.,"""[]""",5,8,"""[]""",https://www.rp-assets.com/svg/9/6/5/347569.svg,2242,18.583425345187603,16.205978100029597,21.231276390031493,21.13635959280472,0.238095238095238,0.185185185185185,4.25,0.204778156996587,21.13635959280472,17.152416408306365,0.07,0.06,0,0,7.69,13.37,9.09,0.1442307692307692,6.212121212121212,0.0652975783274572,0.2742872214911118,0,0.18192362778083243,0.4625629586527868,0.5530759692192078
rac_11711128,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:00,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_39961740,Top Bins,3,gelding,Maurice Barnes,trn_36783,"Farlam, Cumbria",,M Barnes,own_122284,131,55,59,28,Warren Fentiman(5),jky_312057,74,66009,26,0-8 and hasn't gone on in handicaps; plenty to prove on stable debut,"Showed promise in his first three starts for Hugo Palmer last autumn but hasn't gone on in handicaps, including on Tapeta; makes his stable debut having been picked up for 2,600gns last month; plenty to prove.","""[]""",5,4,"""[]""",https://www.rp-assets.com/svg/1/7/5/30571.svg,2242,18.090986550593655,16.263228317722902,0,18.37882487384595,0.119047619047619,0.0793650793650794,6,0.135593220338983,0,0,0.25,0,0,0,10.53,11.11,0,0,0,0.039968435566313805,0.1544573228885714,0,0.2289166723216166,0.2756414480426045,0.019740832969546318
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_35149422,Wait And Hope,4,gelding,Ruth Carr,trn_180405,"Stillington, N Yorks",45.0,"S Rimmer, L Taylor, Mrs R Carr",own_1390092,133,49,64,0,William Pyle(3),jky_301428,14,860457,12,"1lb lower than when winning at Redcar in May, but not matched that form since; blinkers on","Won at Kempton (1m, Polytrack) early last year and 1lb lower than when successful for this yard at Redcar (1m2f, good to firm) in May; hasn't matched that form since, though, and needs the switch to blinkers from cheekpieces to make a difference.","""[]""",3,6,"""[\""D\""]""",https://www.rp-assets.com/svg/3/2/5/347523.svg,2242,18.11224819512092,18.359561278016216,19.89830344207849,18.806525080065413,0.151515151515152,0.0632911392405063,5,0.1502347417840375,0,19.89830344207849,0,0.12,2.75,0.17,8.47,10.19,0,0,0,0.26438984806558535,0.35582686144835324,0,0.469522741789872,0.4412326481850242,0.29641202092170715
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_14552195,Irv,9,gelding,Micky Hammond,trn_45180,"Middleham, N Yorks",36.0,The Rat Pack Racing Club,own_864472,132,48,64,0,Aiden Brookes(3),jky_302091,24,88256,13,"Well handicapped on best form, but patchy so far this year; not quite sure what to expect","Well treated on his wins at Wolverhampton (9.5f, Tapeta) and Pontefract (1m2f, good to firm) last year; second of seven from 5lb out of the weights at Catterick (1m4f, good to soft) last month, but modest otherwise this year; not quite sure what to expect.","""[]""",4,7,"""[\""D\""]""",https://www.rp-assets.com/svg/8/1/1/216118.svg,2242,17.80248207085755,17.080567166625684,20.684839870212677,18.56986999235795,0.172413793103448,0.153846153846154,6.545454545454546,0.1268011527377521,18.56986999235795,14.10724368895458,0,0.02,0,0,11.45,10.06,8.33,0.0882677454946671,6.5,0.015755557396844325,0.1409947424821653,0,0.0030645406750450135,0.29312739825634127,0.03688370808959007
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_36970367,Wath Court,5,gelding,Brian Rothwell,trn_51264,"Oswaldkirk, N Yorks",,The Jelly Boys & Brian Rothwell,own_1207808,129,45,58,0,Joanna Mason,jky_257346,30,78668,29,"Fourth over C&D in January, but now 0-23 and little to recommend him otherwise","Best effort this year when fourth of nine over C&D in January, but now 0-23 and little to recommend him otherwise.","""[]""",7,3,"""[]""",https://www.rp-assets.com/svg/2/5/9/301952.svg,2242,18.47858709808343,17.786475320721895,20.171384194237778,19.99895270404615,0.142857142857143,0.0952380952380952,7.6,0.081799591002045,19.99895270404615,18.883862178759212,0.12,0.02,0,0,11.76,8.75,0,0,0,0.22629180612839317,0.22064356797015633,0,0.07286175807213806,0.24918125192051657,0.060752078890800476
rac_11735126,Newcastle (AW),crs_35178,2025-08-29 00:00:00,6:30,1m2f42y,Class 6,Flat,3yo+,"£3,245",9,Standard,AW,hrs_40942048,Weegeebear,3,gelding,Rebecca Menzies,trn_256599,"Morden, Durham",36.0,Tim Cottier,own_1377096,128,51,70,0,Kaiya Fraser,jky_303564,25,704726,7.5,Held in a better race last time after a promising stable debut; needs considering,"Polytrack/turf winner in Ireland and second of seven behind a subsequent winner on stable debut at Pontefract (1m, good) last month; didn't back it up in a better race at Ripon (1m, good) last time, but still needs considering at this level.","""[{\""date\"": \""2025-04-16\"", \""horse\"": \""Weegeebear\"", \""horse_id\"": \""hrs_40942048\"", \""race\"": \""Golf At Gowran Park Claiming Race\"", \""race_id\"": \""rac_11610703\"", \""course\"": \""Gowran Park\"", \""course_id\"": \""crs_4784\"", \""distance_f\"": \""8\"", \""distance_y\"": \""1760\"", \""quote\"": \""Weegeebear actually jumped slow and I went to plan B straightaway, down the rail. I was able to scoot up their inside turning the bend and got a really nice position. He travelled into the straight really well and quickened up. He's hit the line strong. He had been slowly away at Bellewstown last time. When you jump slow around Bellewstown it's hard to get into it, we struggled all the way really. I'm glad he's gone and done it today - Adam Caffrey, jockey.\""}]""",8,2,"""[]""",https://www.rp-assets.com/svg/4/7/2/344274.svg,2242,19.078949508021353,16.135131728223875,18.666016328390256,0,0.138888888888889,0.116279069767442,6.4,0.1680672268907563,0,18.666016328390256,0.1,0,0,0,9.09,11.01,0,0,0,0.46311449594175896,0.46735956353263985,0,0.3945222757824578,0.4591930980359743,0.6519006490707397
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_30440998,Sky Dancer,5,mare,Nikki Evans,trn_1422,"Pandy, Monmouths",,Arthur Clayton,own_667832,126,46,62,20,Aidan Keeley,jky_301593,312,59784,23,Chance on 1m3f AW form in 2024; refused to enter stalls on 2 of last 3 intended runs,"Weighted to win a race on 1m3f AW form in 2024 but risky at the stalls now, refusing to enter them in two of her last three intended starts.","""[]""",5,2,"""[]""",https://www.rp-assets.com/svg/b/8/5/166958b.svg,2629,18.303702143604628,16.71309192200557,0,18.42108499084763,0.151515151515152,0.0836820083682008,8.333333333333334,0.0659340659340659,0,0,0.09,0.04,0,0,12.5,11.11,11.54,0.0761993624134981,5.081632653061225,0.007236026719683344,0.10807583392582254,0,0.2466135829464422,0.19861977566696262,0.0622008740901947
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_22033613,Abstract,7,gelding,Tony Carroll,trn_87426,"Cropthorne, Worcs",59.0,A W Carroll,own_225736,126,46,60,0,Jack Doughty,jky_309594,52,884706,21,AW winner over 1m4f in 2023; big prices and well held in 2025; major turnaround needed,AW winner over 1m4f in 2023 but he's been big prices and well held in 2025; major turnaround needed.,"""[]""",7,3,"""[\""D\""]""",https://www.rp-assets.com/svg/4/3/4/56434.svg,2629,17.20755512821602,14.26053517064573,20.272229947726196,0,0.138888888888889,0.0347826086956522,0,0,0,18.292893670116584,0.15,0.09,0.69,0.08,11.42,10.96,0,0,0,0.06144704541398658,0.2043703101846986,0,0.536136472401055,0.3146367829701163,0.1665152758359909
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_28015099,Change Of Fortune,6,gelding,Bernard Llewellyn,trn_45954,"Fochriw, Mid Glamorgan",42.0,Alan J Williams,own_211152,132,52,67,53,Elizabeth Gale(5),jky_305181,24,421443,4.33,Off the mark over 1m here in June; found wanting over further since; trip query over 1m4f,Off the mark over 1m on this course (good to soft) in June but he's been in difficulties beyond that trip since and there's a big question mark about the return to this trip.,"""[]""",3,6,"""[\""C\""]""",https://www.rp-assets.com/svg/8/8/7/52788.svg,2629,17.6056388657204,17.52638916550488,17.584140802637346,18.55159312158632,0.357142857142857,0.21505376344086,3.8333333333333335,0.1610738255033557,0,17.584140802637346,0,0.07,0,0,11.54,11.54,14.43,0.1691516261225913,4.268041237113402,0.820651129987728,0.7288185505159018,0,0.6038601467114517,0.6393058989116914,0.8328976035118103
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_46913363,Rohilla,4,filly,Scott Dixon,trn_234891,"Rolleston, Nottinghamshire",40.0,Amphitheatre Racing Limited,own_1426744,126,46,59,58,Joey Haynes,jky_274959,17,807526,11,Runner-up over 1m2f in classified before never involved upped to 1m3f latest; work to do,Most of her runs since awarded a mark have been at up to around 1m1f but she finished runner-up in a 1m2f classified event at Lingfield (good) this month; never involved upped to about 1m3f there since; needs improvement.,"""[]""",6,7,"""[]""",https://www.rp-assets.com/svg/6/8/6/356686.svg,2629,18.56437783845474,16.540995317088658,18.146802247514593,0,0.151515151515152,0.0985221674876847,0,0,0,18.146802247514593,0.06,0.06,0,0,14.29,10.71,11.54,0.1852511578197364,4.923076923076923,0.043112147707983495,0.23486862436703992,0,0.32898401794195187,0.38606743411307304,0.5057722330093384
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_11321212,Mujid,10,gelding,Joe Tickle,trn_263574,"Stoodleigh, Devon",67.0,The Family Affair,own_1281940,132,52,69,53,Taylor Fisher(3),jky_305277,51,96093,6.5,"Two course wins, at 1m4f and 1m6f; down weights and should come on for July comeback","Five wins include two on this course, over 1m4f (good) and 1m6f (good to soft); handicapper has given him a chance and he should come on for a remote third of four here in July following a layoff; form chance.","""[{\""date\"": \""2019-05-14\"", \""horse\"": \""Mujid\"", \""horse_id\"": \""hrs_11321212\"", \""race\"": \""Killarney Racegoers Club Maiden\"", \""race_id\"": \""rac_9498463\"", \""course\"": \""Killarney\"", \""course_id\"": \""crs_4810\"", \""distance_f\"": \""8\"", \""distance_y\"": \""1800\"", \""quote\"": \""Mujid did that nice considering he didn't really handle the track. He was still a bit green as it was only his second start but I thought it was a nice performance. He had a lovely run at Gowran and he stepped forward from it. I don't know how strong the race was but he did it well - Conor Hoban, rider\""}]""",2,5,"""[\""CD\""]""",https://www.rp-assets.com/svg/5/8/4/320485.svg,2629,17.646316409203347,16.741338112305854,19.10239875719432,17.824328097064846,0.135135135135135,0.121212121212121,1,0,0,16.425728715895893,0.12,0.12,0.74,0.09,12.5,12.5,12.5,0.1666088163832002,4.875,0.26751895897805067,0.3869755125954362,0,0.5683132693990969,0.4596861635597757,0.6263508796691895
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_41442905,Cloudside Rock,4,colt,David Simcock,trn_145287,"Newmarket, Suffolk",56.0,Little Lymford Racing Partnership,own_1379524,135,55,68,54,Stevie Donohoe,jky_241263,34,546374,2.1,0-9 but shown enough to have win prospects now down in grade following Chester 4th (1m4f),"Maiden after nine starts but he's shown enough on AW and turf to think he can find a race, persisting well when fourth of ten in a better race at Chester (about 1m4f, good) in July; solid chance down in grade.","""[]""",1,4,"""[]""",https://www.rp-assets.com/svg/1/8/8/344881.svg,2629,18.030571349503973,15.995639534883722,18.56179277964861,0,0.208333333333333,0.3125,0,0,0,18.56179277964861,0.11,0.16,0,0,14.14,11.9,0,0,0,0.9856987212973479,0.8324416157853378,1,0.9316253438224109,0.660343713633517,0.9028250575065613
rac_11707800,Ffos Las,crs_31512,2025-08-29 00:00:00,4:03,1m3f209y,Class 6,Flat,4yo+,"£3,454",7,Good To Soft,Turf,hrs_36428056,Bramble Jelly,4,filly,Dominic Ffrench Davis,trn_78147,"Lambourn, Berks",,D J Ffrench Davis,own_370340,126,46,66,47,Ben Ffrench Davis(5),jky_277308,34,16740,8,Below best on good ground; won on heavy (1m2f) last autumn so any rain would be helpful,Has possibly found good ground on the quick side of late but she was a wide-margin winner on heavy (1m2f) last October and won over hurdles (good to soft) the following month so any rain would suit; not ruled out.,"""[{\""date\"": \""2024-11-18\"", \""horse\"": \""Bramble Jelly\"", \""horse_id\"": \""hrs_36428056\"", \""race\"": \""Celebrate @LeicesterRaces Christmas Parties Fillies' Juvenile Maiden Hurdle (GBB Race)\"", \""race_id\"": \""rac_11440650\"", \""course\"": \""Leicester\"", \""course_id\"": \""crs_780\"", \""distance_f\"": \""15.5\"", \""distance_y\"": \""3413\"", \""quote\"": \""Bramble Jelly made hard work of it. At home she won't lead anywhere so all of her schooling has been when getting a lead and being upsides one and when no one wanted to make the running I sort of knew my fate as she was jamming the brakes on going down into the hurdles so I had to get the revs up high enough to get away with it. The dam won first time over hurdles at Fontwell and this one jumped well at home so we kept it simple - she had a freebie in front really - and I think she'll be a different horse with a lead - Ben Ffrench Davis, jockey, speaking to Racing TV.\""}]""",4,1,"""[]""",https://www.rp-assets.com/svg/5/8/5/92585.svg,2629,18.288214305709623,17.14922048997773,19.45321980399648,0,0.147058823529412,0.0382409177820268,4.8,0.0479616306954436,0,19.45321980399648,0.25,0.07,0,0,9.84,12.5,12.5,0.0990712074303405,4.5,0.10230560902215242,0.28227359674106967,0,0.5070383612768212,0.4270628509244877,0.3741174340248108
rac_11707956,Thirsk,crs_2080,2025-08-29 00:00:00,4:38,1m6f,Class 4,Flat,3yo+,"£5,234",5,Good,Turf,hrs_30865611,Tafsir,6,mare,Jim Goldie,trn_70155,"Uplawmoor, Lanarkshire",56.0,Summerstorm Bloodstock Ltd,own_1225696,131,69,91,66,Paul Mulrennan,jky_238113,7,63535,6.5,0-10 this year but seemed to run well from out of handicap latest and off proper mark now,"Eight-time winner; hasn't added to her tally in ten outings this year but seemed to run well from 6lb out of the handicap at Hamilton (1m4f, good to firm) last week and she's back off her proper mark this afternoon.","""[{\""date\"": \""2023-07-05\"", \""horse\"": \""Tafsir\"", \""horse_id\"": \""hrs_30865611\"", \""race\"": \""Racecourse Live Streams On Racing TV Extra Handicap\"", \""race_id\"": \""rac_10959676\"", \""course\"": \""Musselburgh\"", \""course_id\"": \""crs_416\"", \""distance_f\"": \""12.5\"", \""distance_y\"": \""2744\"", \""quote\"": \""Tafsir is a well-bred filly so it's good to get a win, but Paul's given her an absolute peach of a ride. He's gone down the brave man's route down the inside rail and has won quite comfortably in the end. She'll win again, especially with the assistance of Paul. He's top-class - Jim Goldie, trainer.\""}]""",4,2,"""[\""D\""]""",https://www.rp-assets.com/svg/4/2/4/306424.svg,3080,18.095797322420527,16.746530586844234,17.43449927388565,0,0.227272727272727,0.185185185185185,4.5,0.1223241590214067,0,17.43449927388565,0.11,0.1,3.36,0.5,12.5,15.79,0,0,0,0.23771889011344197,0.35251760220580514,0,0.4862685742661877,0.46792001171430075,0.2133333534002304
rac_11707956,Thirsk,crs_2080,2025-08-29 00:00:00,4:38,1m6f,Class 4,Flat,3yo+,"£5,234",5,Good,Turf,hrs_52117317,Coedana,3,filly,Edward Bethell,trn_342657,"Middleham, N Yorks",30.0,Julie And David R Martin And Dan Hall,own_1043560,127,74,79,69,Callum Rodriguez,jky_282675,73,223,3.25,"Finished in first three in runs over 1m4f, including here; unexposed handicap debutante","Similar RPRs when finishing in the first three in maiden/novice events over 1m4f, including here; off ten weeks ahead of handicap debut; her mark demands improvement but no surprise were she to find it.","""[]""",5,1,"""[]""",https://www.rp-assets.com/svg/0/9/8/260890.svg,3080,18.9220424023629,16.905390124387484,0,19.08433430548941,0.428571428571429,0.333333333333333,0,0,0,0,0.17,0.22,0,0,13.89,13.04,7.69,0.087689713322091,7,0.9863581234637283,0.8689881730290837,0,0.9173269449428803,0.7876173270596974,0.49665746092796326
rac_11707956,Thirsk,crs_2080,2025-08-29 00:00:00,4:38,1m6f,Class 4,Flat,3yo+,"£5,234",5,Good,Turf,hrs_22354563,In The Breeze,7,gelding,Michael Appleby,trn_93267,"Oakham, Rutland",66.0,J & A Young (Racing) Limited,own_1386960,142,80,77,1,Jack Nicholls(5),jky_308319,42,31195,9,Three wins in 2023; hasn't proved ability remains in two runs since but this bit easier,Scored three times over middle distances in 2023; hasn't proved that peak ability remains in just two outings since but this looks a bit easier and Jack Nicholls takes a handy 5lb off.,"""[{\""date\"": \""2023-08-06\"", \""horse\"": \""In The Breeze\"", \""horse_id\"": \""hrs_22354563\"", \""race\"": \""Sky Bet Sunday Series Middle Distance Handicap\"", \""race_id\"": \""rac_10985429\"", \""course\"": \""Haydock\"", \""course_id\"": \""crs_598\"", \""distance_f\"": \""10\"", \""distance_y\"": \""2242\"", \""quote\"": \""I tracked the favourite and got a beautiful split and it was straightforward. Mick was keen to drop In The Breeze in and get him to relax and he was dead right - Tom Marquand, rider.\""}]""",1,5,"""[]""",https://www.rp-assets.com/svg/0/4/7/346740.svg,3080,17.7397933925049,16.577187529433928,17.129993582184703,0,0.263157894736842,0.21505376344086,2.75,0.3478260869565217,0,16.271027402633813,0,0.06,0,0,11.11,12,11.11,0.3050847457627119,5,0.24083922698177987,0.3613759290587667,0,0.16928744875359994,0.513993102281934,0.2647401690483093
rac_11707956,Thirsk,crs_2080,2025-08-29 00:00:00,4:38,1m6f,Class 4,Flat,3yo+,"£5,234",5,Good,Turf,hrs_39547830,Ancient Myth,4,gelding,David O'Meara,trn_205551,"Upper Helmsley, N Yorks",59.0,Hambleton Racing Ltd Xxxix & Partner,own_1143444,138,76,84,71,Daniel Tudhope,jky_246693,27,533521,3.5,Cosy winner over 1m4f here in cheekpieces (retained) latest; 4lb rise looks fair,Made it tenth-time lucky when accounting for six rivals over 1m4f here (good to firm) in first-time cheekpieces (retained) four weeks ago; did that with a bit up his sleeve so a 4lb rise doesn't look too severe assuming his stamina holds now stepping back up in trip; the yard won this last year.,"""[]""",2,4,"""[\""C\""]""",https://www.rp-assets.com/svg/1/6/8/285861.svg,3080,17.528557684817336,17.077767762025733,18.268986184605637,17.169295836348706,0.357142857142857,0.602409638554217,3.5,0.6060606060606061,0,18.268986184605637,0.12,0.14,0,0,14.29,8.9,0,0,0,0.4597629937374186,0.5834796284988562,1,0.8790363118083797,0.6332513333081861,0.9534273147583008
